especieId,version,reino,division,clase,orden,familia,genero,nombre-cientifico,nombre-comun,origen,estado-conservacion
1828,1,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Aa,Aa nervosa,,Nativa,Vulnerable (VU)
1071,1,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena masafuerana,,Nativa,En peligro crítico (CR)
8249,1,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Acalodegma,Acalodegma vidali,,Nativa,En Peligro (EN)
2810,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia argyrophylla,Varilla,Nativa,Vulnerable (VU)
341,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia balsamica,Paramela de Puangue,Nativa,Vulnerable (VU)
2807,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia bijuga,,Nativa,En peligro crítico (CR)
964,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia godoyae,varillas,Nativa,Vulnerable (VU)
2811,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia micrantha,,Nativa,Vulnerable (VU)
2812,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia odontophylla,,Nativa,Extinta (EX)
343,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adesmia,Adesmia resinosa,Paramela de Til-Til,Nativa,En Peligro (EN)
345,1,Plantae,Pteridophyta,Filicopsida,Filicales,Adiantaceae,Adiantum,Adiantum gertrudis,Palito negro,Nativa,Vulnerable (VU)
346,1,Plantae,Pteridophyta,Filicopsida,Filicales,Adiantaceae,Adiantum,Adiantum pearcei,Palito negro,Nativa,En peligro crítico (CR)
2846,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla affinis,Pancora,Nativa,En peligro crítico (CR)
625,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla bahamondei,Pancora,Nativa,En Peligro (EN)
2848,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla cholchol,Pancora,Nativa,Vulnerable (VU)
626,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla concepcionensis,Pancora,Nativa,En Peligro (EN)
627,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla denticulata,Pancora,Nativa,"En peligro crítico (CR), Preocupación menor (LC)"
629,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla expansa,Pancora,Nativa,En Peligro (EN)
630,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla laevis,Pancora,Nativa,En Peligro (EN)
632,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla manni,Pancora,Nativa,Vulnerable (VU)
2847,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla occidentalis,Pancora,Nativa,En Peligro (EN)
635,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla papudo,Pancora,Nativa,En Peligro (EN)
638,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Aeglidae,Aegla,Aegla spectabilis,Pancora,Nativa,Vulnerable (VU)
2753,1,Plantae,Magnoliophyta,Magnoliopsida,Celastrales,Aextoxicaceae,Aextoxicon,Aextoxicon punctatum,olivillo,Nativa,Vulnerable (VU)
1072,1,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Agrostis,Agrostis masafuerana,,Nativa,En peligro crítico (CR)
8253,1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Allograpta,Allograpta robinsoniana,,Nativa,En Peligro (EN)
34,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes barrioi,Sapo de pecho espinoso de Barrio,Nativa,"En Peligro (EN), Rara"
5691,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes cantillanensis,Rana de pecho espinoso de Cantillana,Nativa,En Peligro (EN)
5392,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes gargola,rana del Catedral,Nativa,En Peligro (EN)
645,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes hugoi,Sapo de Hugo,Nativa,Vulnerable (VU)
2747,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes igneus,Rana de pecho espinoso de Tolhuaca,Nativa,Vulnerable (VU)
58,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes laevis,Sapo,Nativa,En peligro crítico (CR)
35,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes montanus,Sapo de monte,Nativa,"En Peligro (EN), Rara"
2820,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes norae,Rana de pecho espinoso de Oncol,Nativa,En peligro crítico (CR)
5393,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes pehuenche,Sapo de pecho espinoso,Nativa,En peligro crítico (CR)
37,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes tumultuosus,Sapo de pecho espinoso de la Parva,Nativa,"En Peligro (EN), Rara"
3034,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes valdiviensis,Rana de pecho espinoso de Cordillera Pelada,Nativa,En Peligro (EN)
38,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes vanzolinii,Sapo de pecho espinoso de Vanzolini.,Nativa,"En Peligro (EN), Rara"
39,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes verrucosus,Sapo de pecho espinoso con verrugas,Nativa,En Peligro (EN)
40,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Alsodes,Alsodes vittatus,Sapo de pecho espinoso de Malleco,Nativa,En peligro crítico (CR)
1073,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria achirae,,Nativa,En peligro crítico (CR)
348,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria diluta,Lirio del campo,Nativa,"En Peligro (EN), Preocupación menor (LC)"
349,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria garaventae,Alstroemeria,Nativa,En Peligro (EN)
1823,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria graminea,Lirio,Nativa,Vulnerable (VU)
1075,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria lutea,,Nativa,En Peligro (EN)
353,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria magnifica subsp. magnifica,Alstroemeria,Nativa,"Casi amenazada (NT), Vulnerable (VU)"
1076,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria mollensis,,Nativa,En peligro crítico (CR)
354,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria monantha,Alstroemeria,Nativa,Vulnerable (VU)
356,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria pelegrina,Alstroemeria,Nativa,Vulnerable (VU)
358,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria polyphylla,Alstroemeria,Nativa,Vulnerable (VU)
924,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria pseudospathulata,liuto,Nativa,Vulnerable (VU)
360,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria pulchra,Alstroemeria,Nativa,"En Peligro (EN), Preocupación menor (LC)"
364,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria umbellata,Alstroemeria,Nativa,Vulnerable (VU)
366,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria werdermannii,Alstroemeria,Nativa,Vulnerable (VU)
367,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Alstroemeria,Alstroemeria zoellneri,Alstroemeria,Nativa,Vulnerable (VU)
8254,1,Animalia,Chordata,Mammalia,Chiroptera,Furipteridae,Amorphochilus,Amorphochilus schnablii,Murciélago de Schnabel,Nativa,Vulnerable (VU)
197,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa arctispira,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
198,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa ceroides,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
199,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa helicophantoides,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
200,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa marmorella,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
201,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa pusio,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
202,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa quadrata,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
203,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa selkirki,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
204,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Amphidoxa,Amphidoxa tessellata,caracol terrestre Amphidoxa,Nativa,En Peligro (EN)
1,1,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Anairetes,Anairetes fernandezianus,Cachudito de Juan Fernández,Nativa,"En Peligro (EN), Rara"
2755,1,Animalia,Arthropoda,Insecta,Plecoptera,Grypopterygidae,Andiperla,Andiperla willinki,dragón de la Patagonia,Nativa,En Peligro (EN)
1827,1,Plantae,Magnoliophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone moorei,Pata de león,Nativa,En Peligro (EN)
680,1,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous,Anous stolidus,Gaviotín de San Félix,Nativa,Vulnerable (VU)
2,1,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Aphrastura,Aphrastura masafuerae,Rayadito de Más Afuera,Nativa,"En Peligro (EN), Rara"
1077,1,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium fernandezianum,Panul,Nativa,En Peligro (EN)
824,1,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton marinus,Peladilla,Nativa,En Peligro (EN)
825,1,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton taeniatus,Peladilla,Nativa,En Peligro (EN)
818,1,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton zebra,Peladilla,Nativa,En Peligro (EN)
2763,1,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Apterodorcus,Apterodorcus tristis,mancapollo,Nativa,En Peligro (EN)
240,1,Plantae,Coniferophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,Araucaria araucana,Araucaria,Nativa,Vulnerable (VU)
155,1,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,Arctocephalus philippii,Juan Fernandez fur seal,Nativa,Vulnerable (VU)
1830,1,Plantae,Magnoliophyta,Magnoliopsida,Papaverales,Papaveraceae,Argemone,Argemone crassifolia,Cardo blanco,Nativa,Extinta (EX)
1078,1,Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Bignoniaceae,Argylia,Argylia bifrons,Terciopelo,Nativa,En Peligro (EN)
266,1,Plantae,Pteridophyta,Filicopsida,Filicales,Oleandraceae,Arthropteris,Arthropteris altescandens,Helecho,Nativa,Vulnerable (VU)
368,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium dareoides,Filu-lahuén,Nativa,"Preocupación menor (LC), Vulnerable (VU)"
370,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium gilliesii,,Nativa,En peligro crítico (CR)
267,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium macrosorum,,Nativa,"En Peligro (EN), Rara"
372,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium obtusatum,,Nativa,"En Peligro (EN), En peligro crítico (CR), Preocupación menor (LC)"
369,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium peruvianum,,Nativa,En peligro crítico (CR)
374,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium polyodon,Helecho doradilla,Nativa,En peligro crítico (CR)
268,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium stellatum,Helecho,Nativa,"En Peligro (EN), Rara"
375,1,Plantae,Pteridophyta,Filicopsida,Filicales,Aspleniaceae,Asplenium,Asplenium trilobum,,Nativa,"Preocupación menor (LC), Vulnerable (VU)"
1831,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus valerianensis,,Nativa,Extinta (EX)
8256,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,Atriplex chapinii,,Nativa,En peligro crítico (CR)
965,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,Atriplex coquimbana,Cachiyuyo,Nativa,En Peligro (EN)
1832,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,Atriplex taltalensis,Cachiyuyo,Nativa,En Peligro (EN)
65,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Austrocactus,Austrocactus patagonicus,cactus patagónico,Nativa,"En Peligro (EN), Rara"
66,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Austrocactus,Austrocactus philippii,Cacto hiberno,Nativa,"En Peligro (EN), Rara"
67,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Austrocactus,Austrocactus spiniflorus,Cacto spinifloro,Nativa,"En Peligro (EN), Rara"
241,1,Plantae,Coniferophyta,Pinopsida,Pinales,Cupressaceae,Austrocedrus,Austrocedrus chilensis,Ciprés de la Cordillera,Nativa,"Casi amenazada (NT), Vulnerable (VU)"
488,1,Plantae,Pteridophyta,Lycopodiopsida,Lycopodales,Lycopodiaceae,Austrolycopodium,Austrolycopodium paniculatum,Palmita,Nativa,"En peligro crítico (CR), Preocupación menor (LC)"
23,1,Plantae,Magnoliophyta,Magnoliopsida,Euphorbiales,Euphorbiaceae,Avellanita,Avellanita bustillosii,Avellanita,Nativa,"En Peligro (EN), Rara"
1834,1,Plantae,Magnoliophyta,Magnoliopsida,Violales,Flacourtiaceae,Azara,Azara serrata var. fernandeziana,Corcolén,Nativa,En peligro crítico (CR)
242,1,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Azorella,Azorella compacta,Llareta,Nativa,Vulnerable (VU)
787,1,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera borealis,Ballena sei o Rorcual boreal,Nativa,En peligro crítico (CR)
789,1,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera edeni,Ballena de Bryde,Nativa,"Datos Insuficientes (DD), En Peligro (EN)"
156,1,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera musculus,Ballena azul,Nativa,En Peligro (EN)
788,1,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera physalus,Ballena fin,Nativa,En peligro crítico (CR)
162,1,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,Basilichthys,Basilichthys australis,Pejerrey,Nativa,"Casi amenazada (NT), Vulnerable (VU)"
163,1,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,Basilichthys,Basilichthys microlepidotus,Pejerrey,Nativa,Vulnerable (VU)
164,1,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,Basilichthys,Basilichthys semotilus,Pejerrey,Nativa,En Peligro (EN)
68,1,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia berteroana,belloto del sur,Nativa,En Peligro (EN)
69,1,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia miersii,belloto del norte,Nativa,Vulnerable (VU)
378,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Benthamiella,Benthamiella azorella,Benthamiella,Nativa,En Peligro (EN)
379,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Benthamiella,Benthamiella lanata,Benthamiella,Nativa,En Peligro (EN)
380,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Benthamiella,Benthamiella nordenskjoldii,Benthamiella,Nativa,Vulnerable (VU)
381,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Benthamiella,Benthamiella patagonica,Benthamiella,Nativa,Vulnerable (VU)
24,1,Plantae,Magnoliophyta,Magnoliopsida,Violales,Berberidopsidaceae,Berberidopsis,Berberidopsis corallina,Michay rojo,Nativa,"En Peligro (EN), Rara"
967,1,Plantae,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis corymbosa,Michay,Nativa,En peligro crítico (CR)
25,1,Plantae,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis litoralis,Michay de paposo,Nativa,"En Peligro (EN), Rara"
968,1,Plantae,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis masafuerana,Michay,Nativa,En peligro crítico (CR)
70,1,Plantae,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis negeriana,michay de Neger,Nativa,"En Peligro (EN), Rara"
5395,1,Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Biomphalaria,Biomphalaria costata,Caracol de agua dulce,Nativa,En peligro crítico (CR)
71,1,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Bipinnula,Bipinnula taltalensis,orquídea de Paposo,Nativa,"En Peligro (EN), Rara"
1833,1,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Bipinnula,Bipinnula volkmannii,,Nativa,En Peligro (EN)
385,1,Plantae,Pteridophyta,Filicopsida,Filicales,Blechnaceae,Blechnum,Blechnum chilense,Costilla de vaca,Nativa,"Preocupación menor (LC), Vulnerable (VU)"
386,1,Plantae,Pteridophyta,Filicopsida,Filicales,Blechnaceae,Blechnum,Blechnum corralense,,Nativa,Vulnerable (VU)
269,1,Plantae,Pteridophyta,Filicopsida,Filicales,Blechnaceae,Blechnum,Blechnum cycadifolium,Helecho,Nativa,Vulnerable (VU)
270,1,Plantae,Pteridophyta,Filicopsida,Filicales,Blechnaceae,Blechnum,Blechnum longicauda,Helecho,Nativa,"En Peligro (EN), Rara"
271,1,Plantae,Pteridophyta,Filicopsida,Filicales,Blechnaceae,Blechnum,Blechnum mochaenum var. fernandezianum,Helecho,Nativa,En Peligro (EN)
272,1,Plantae,Pteridophyta,Filicopsida,Filicales,Blechnaceae,Blechnum,Blechnum schottii,Helecho,Nativa,Vulnerable (VU)
959,1,Plantae,Magnoliophyta,Magnoliopsida,Urticales,Urticaceae,Boehmeria,Boehmeria excelsa,Manzano de Juan Fernández,Nativa,En peligro crítico (CR)
2769,1,Animalia,Arthropoda,Insecta,Coleoptera,Geotrupidae,Bolborhinum,Bolborhinum trilobulicorne,,Nativa,En Peligro (EN)
5396,1,Fungi,Basidiomycota,Basidiomycetes/Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus loyo,Loyo,Nativa,En Peligro (EN)
72,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Bomarea,Bomarea dulcis,,Nativa,"En Peligro (EN), Rara"
73,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Alstroemeriaceae,Bomarea,Bomarea involucrosa,Sulla-sulla (en Perú),Nativa,"En Peligro (EN), Rara"
5442,1,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus dahlbomii,abejorro nativo,Nativa,En Peligro (EN)
8257,1,Animalia,Arthropoda,Arachnida,Scorpiones,Bothriuridae,Brachistosternus,Brachistosternus cepedai,Escorpión de Cepeda,Nativa,En Peligro (EN)
165,1,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Brachygalaxias,Brachygalaxias bullocki,Puye,Nativa,Vulnerable (VU)
389,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Browningia,Browningia candelaris,Cactus candelabro,Nativa,Vulnerable (VU)
166,1,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Bullockia,Bullockia maldonadoi,Bagrecito,Nativa,En Peligro (EN)
147,1,Animalia,Chordata,Aves,Falconiformes,Accipitridae,Buteo,Buteo polyosoma exsul,Aguilucho de Juan Fernández,Nativa,En Peligro (EN)
1079,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Calceolariaceae,Calceolaria,Calceolaria campanae,capachito,Nativa,Vulnerable (VU)
2830,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Calceolariaceae,Calceolaria,Calceolaria pallida,,Nativa,En Peligro (EN)
1753,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Calceolariaceae,Calceolaria,Calceolaria paposana,Capachito,Nativa,Vulnerable (VU)
1080,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Calceolariaceae,Calceolaria,Calceolaria verbascifolia,capachito,Nativa,Vulnerable (VU)
1081,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Calceolariaceae,Calceolaria,Calceolaria viscosissima,capachito,Nativa,En Peligro (EN)
925,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Calceolariaceae,Calceolaria,Calceolaria williamsii,capachito,Nativa,En Peligro (EN)
44,1,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris canutus,Playero ártico,Nativa,En Peligro (EN)
2767,1,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Callisphyris,Callisphyris ficheti,Sierra del orocoipo,Nativa,En peligro crítico (CR)
2775,1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Callyntra,Callyntra cantillana,Cascarudo de Cantillana,Nativa,En Peligro (EN)
2777,1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Callyntra,Callyntra hibrida,Cascarudo del Poqui,Nativa,En peligro crítico (CR)
5399,1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Callyntra,Callyntra multicosta,Cascarudo de Las Docas,Nativa,En Peligro (EN)
2776,1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Callyntra,Callyntra penai,Cascarudo de Peña,Nativa,En Peligro (EN)
2774,1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Callyntra,Callyntra planiuscula,Cascarudo de La Plata,Nativa,En Peligro (EN)
74,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Iridaceae,Calydorea,Calydorea xiphioides,Violeta,Nativa,"Rara, Vulnerable (VU)"
45,1,Animalia,Chordata,Amphibia,Anura,Calyptocephalellidae,Calyptocephalella,Calyptocephalella gayi,Rana chilena,Nativa,Vulnerable (VU)
721,1,Animalia,Chordata,Aves,Piciformes,Picidae,Campephilus,Campephilus magellanicus,Carpintero negro,Nativa,"En Peligro (EN), Vulnerable (VU)"
8160,1,Animalia,Chordata,Mammalia,Cetacea,Neobalaenidae,Caperea,Caperea marginata,Ballena Franca Pigmea,Nativa,"Datos Insuficientes (DD), En Peligro (EN)"
666,1,Animalia,Chordata,Reptilia,Testudines,Araneae,Caretta,Caretta caretta,,Nativa,"En peligro crítico (CR), Insuficientemente Conocida"
243,1,Plantae,Magnoliophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica chilensis,Palo Gordo,Nativa,Vulnerable (VU)
273,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Centaurodendron,Centaurodendron dracaenoides,,Nativa,"En Peligro (EN), Rara"
274,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Centaurodendron,Centaurodendron palmiforme,,Nativa,"En Peligro (EN), Rara"
2780,1,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Centris,Centris moldenkei,,Nativa,Vulnerable (VU)
2779,1,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Centris,Centris tamarugalis,,Nativa,Vulnerable (VU)
157,1,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,Cephalorhynchus commersoni,Commerson's dolphin,Nativa,En Peligro (EN)
158,1,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,Cephalorhynchus eutropia,Delfín chileno,Nativa,"Casi amenazada (NT), Insuficientemente Conocida, Vulnerable (VU)"
2833,1,Animalia,Chordata,Mammalia,Xenarthra,Dasypodidae,Chaetophractus,Chaetophractus nationi,Quirquincho peludo de la Puna,Nativa,Vulnerable (VU)
205,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Charopa,Charopa involuta,caracol terrestre Charopa,Nativa,En Peligro (EN)
206,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Charopa,Charopa masafuerae,caracol terrestre Charopa,Nativa,En Peligro (EN)
167,1,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Cheirodon,Cheirodon australe,Pocha del sur,Nativa,Vulnerable (VU)
168,1,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Cheirodon,Cheirodon galusdae,Pocha de los lagos,Nativa,Vulnerable (VU)
169,1,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Cheirodon,Cheirodon kiliani,Pocha,Nativa,"En Peligro (EN), Rara"
170,1,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Cheirodon,Cheirodon pisciculus,Pocha,Nativa,Vulnerable (VU)
775,1,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Chelemys,Chelemys delfini,Ratón topo del Estrecho de Magallanes,Nativa,Vulnerable (VU)
776,1,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Chelemys,Chelemys megalonyx,Ratón topo del matorral,Nativa,Vulnerable (VU)
667,1,Animalia,Chordata,Reptilia,Testudines,Araneae,Chelonia,Chelonia mydas,Tortuga verde,Nativa,En Peligro (EN)
